Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790407617,50,,Aggregated,29.200000,17.400000,7,8,10,11,33,2300,2500,2600,3000,3200,3200,3570,2301,7,208.7058655504157,1.9097229996987153,3188.0052389997218,121.12885154061625
1790407618,50,,Aggregated,29.800000,17.100000,7,8,10,11,32,2300,2500,2600,3000,3200,3200,3598,2316,7,208.50071327125772,1.9097229996987153,3188.0052389997218,121.26542523624235
1790407619,50,,Aggregated,28.400000,16.300000,7,8,10,11,32,2300,2500,2600,3000,3200,3200,3628,2333,7,208.14625213836587,1.9097229996987153,3188.0052389997218,121.36549062844543
1790407620,50,,Aggregated,29.000000,16.700000,7,8,10,11,32,2300,2500,2600,3000,3200,3200,3656,2351,7,209.15098889332282,1.9097229996987153,3188.0052389997218,121.3695295404814
1790407621,50,,Aggregated,28.700000,16.200000,7,8,10,11,32,2300,2500,2600,3000,3200,3200,3683,2364,7,208.8975963347783,1.9097229996987153,3188.0052389997218,121.55851208254141
1790407622,50,,Aggregated,28.600000,16.200000,7,8,10,11,32,2300,2500,2600,3000,3200,3200,3713,2384,7,209.03027853137215,1.9097229996987153,3188.0052389997218,121.52814435766227
1790407623,50,,Aggregated,28.500000,16.300000,7,8,10,11,33,2300,2500,2600,3000,3200,3200,3739,2399,7,209.3868364380811,1.9097229996987153,3188.0052389997218,121.59935811714362
1790407624,50,,Aggregated,28.900000,16.300000,7,8,10,11,32,2300,2500,2600,3000,3200,3200,3771,2419,7,208.8150974701635,1.9097229996987153,3188.0052389997218,121.618138424821
1790407625,50,,Aggregated,28.900000,16.400000,7,8,10,11,32,2300,2500,2600,3000,3200,3200,3800,2436,7,208.9409314873644,1.9097229996987153,3188.0052389997218,121.685
1790407626,50,,Aggregated,28.700000,16.600000,7,8,10,11,32,2300,2500,2600,3000,3200,3200,3830,2454,7,208.5261873433386,1.9097229996987153,3188.0052389997218,121.73577023498694
1790407627,50,,Aggregated,28.600000,16.700000,7,8,10,11,32,2300,2500,2600,3000,3200,3200,3859,2471,7,208.87933359522864,1.9097229996987153,3188.0052389997218,121.79554288675823
1790407628,50,,Aggregated,28.500000,17.100000,7,8,10,11,32,2300,2500,2600,3000,3200,3200,3886,2490,7,209.1886733396766,1.9097229996987153,3188.0052389997218,121.72593926917139
1790407629,50,,Aggregated,29.000000,17.200000,7,8,10,11,32,2300,2500,2600,3000,3200,3200,3918,2507,7,209.1676839553302,1.9097229996987153,3188.0052389997218,121.87161817253701
1790407630,50,,Aggregated,28.900000,16.900000,7,8,10,11,31,2300,2500,2600,3000,3200,3200,3947,2524,7,208.7855531226206,1.9097229996987153,3188.0052389997218,121.93159361540411
1790407631,50,,Aggregated,28.800000,17.300000,7,8,10,11,31,2300,2500,2600,3000,3200,3200,3974,2536,7,209.04706589279922,1.9097229996987153,3188.0052389997218,122.13915450427781
1790407632,50,,Aggregated,28.800000,17.400000,7,8,10,11,30,2300,2500,2600,3000,3200,3200,4003,2553,7,208.71624927304129,1.9097229996987153,3188.0052389997218,122.19760179865101
1790407633,50,,Aggregated,29.100000,17.300000,7,8,10,11,31,2300,2500,2600,3000,3200,3200,4035,2571,7,209.30821800644003,1.9097229996987153,3188.0052389997218,122.29392812887237
